lat,lon,DivPeople1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
19.42070278,-99.03394167,3.5449,3.5414,3.5605,3.5076,3.503,3.6,3.5933,3.5043,3.4374,3.569,3.5015,3.466,3.5515,3.6139,3.5868
19.470286,-99.069467,3.4727,3.4975,3.4781,3.571,3.6055,3.644,3.5252,3.5351,3.6086,3.601,3.6138,3.6481,3.6585,3.5438,3.6175
19.4251,-99.1645,3.8719,3.8166,3.8762,3.9323,3.9358,3.8124,3.7184,3.8079,3.6977,3.7621,3.7231,3.9203,3.8214,3.6509,3.8391
19.4164,-99.1648,4.0215,3.9858,4.0406,4.0329,4.0256,4.0236,3.8821,3.9441,3.8973,3.8348,3.8815,3.9382,4.0461,3.8803,3.8895
19.491176,-99.141186,3.8652,3.845,3.8246,3.7071,3.6888,3.8489,3.8375,3.5588,3.5182,3.5097,3.6923,3.8372,3.8391,3.851,3.8531
19.4129,-99.2196,3.2576,3.2786,3.2647,3.3004,3.295,3.2679,3.5056,3.4999,3.8676,4.0765,4.0027,4.0629,3.8427,3.5305,4.0506
19.42716781,-99.21193523,3.9385,3.9368,4.0107,3.948,3.9552,3.9835,3.7033,3.9357,3.7095,3.7146,3.7538,3.7528,3.725,3.4959,3.7295
19.29555556,-99.12472222,3.9694,3.9235,3.8823,3.9123,3.9124,3.9158,3.8769,3.7792,3.794,3.8056,3.735,3.8506,3.8299,3.7675,3.7884
19.441389,-99.0775,4.011,4.0124,4.0986,4.0664,4.0327,4.0988,4.2531,3.906,3.8306,3.8163,3.8657,3.7942,3.9856,3.94,3.858
19.35443189,-99.26970915,4.2274,4.1524,4.1255,4.1723,4.1694,4.1512,4.1803,4.1228,3.9323,3.8477,3.8805,3.9759,4.0638,4.0227,3.9233
19.401872,-99.168991,3.9562,3.9345,3.9321,3.9718,3.9675,4.0542,3.9873,3.8414,3.7346,3.7742,3.7562,3.8342,3.8776,3.9075,3.7219
19.431394,-99.195611,3.9598,3.9213,3.914,3.9785,3.9007,3.7152,3.7059,3.958,3.9283,4.002,3.899,3.9651,3.8101,3.8726,3.9328
19.329414,-99.054911,2.9331,3.1342,3.1252,3.106,2.9914,3.3303,3.2092,2.9514,2.8621,2.8919,3.0623,2.8496,3.0797,3.2598,2.7588
19.49436311,-99.12748543,3.9186,3.8753,3.8429,3.8445,3.9168,3.8964,3.8139,3.887,3.8351,3.7918,3.8723,3.8999,3.7855,3.7355,3.8021
19.31015,-99.20127222,4.0666,4.0708,4.0874,4.0533,4.0892,4.1141,3.9049,4.0133,3.9219,3.9447,3.9934,3.9887,4.0393,4.0135,3.9089
19.404361,-98.96575,3.5907,3.5813,3.5278,3.6024,3.5154,3.6084,3.5837,3.5594,3.6385,3.5693,3.5981,3.6038,3.7058,3.6888,3.6284
19.373614,-99.260681,3.6153,3.5917,3.5503,3.6348,3.6181,3.4894,3.5089,3.586,3.5344,3.5224,3.6987,3.5151,3.4115,3.8604,3.5925
19.56008,-99.1982,3.8288,3.9099,3.8635,3.9292,3.9006,3.8336,3.8421,3.9344,3.8817,3.9076,3.8197,3.8894,3.8466,3.7675,3.7769
19.526526,-99.179763,3.7307,3.6719,3.6978,3.7485,3.8067,3.6711,3.5976,3.7276,3.8068,3.7323,3.7855,3.8055,3.7956,3.631,3.7731
19.41219444,-99.16405556,3.6426,3.7851,3.6921,3.7504,3.7384,3.8271,3.539,3.5512,3.3616,3.3982,3.3666,3.5012,3.6548,3.6564,3.5408
19.431333,-99.186556,4.2186,4.3548,4.228,4.34,4.3832,4.2046,4.1723,4.1783,4.1012,4.097,4.0656,4.5187,4.6969,4.3188,4.134
19.30414167,-99.19005833,4.0862,4.0486,3.9716,4.0518,4.0956,4.0563,4.0138,3.8096,3.7801,3.5043,3.862,3.7451,3.8296,3.7694,3.6178
19.53569444,-99.19352778,3.7501,3.777,3.7534,3.8184,3.7622,3.6848,3.4421,3.7012,3.6467,3.6611,3.6319,3.7175,3.583,3.4519,3.6685
19.497576,-99.175413,4.1661,4.0567,4.0384,4.1149,3.9649,4.3442,4.4352,4.0302,3.8988,3.8702,3.816,3.9675,4.0884,4.0394,4.0401
19.45336389,-99.12762222,3.7683,3.7073,3.733,3.7758,3.7554,3.806,3.6374,3.7428,3.6824,3.669,3.6583,3.7444,3.7364,3.636,3.686
19.403616,-99.004973,3.5065,3.5072,3.5414,3.5206,3.5471,3.5709,3.4662,3.5106,3.5199,3.4889,3.4845,3.4893,3.542,3.504,3.5063
19.370111,-99.165456,3.9238,3.9468,3.9975,4.0292,4.0532,4.0199,3.9166,3.9087,3.7283,3.8629,3.8345,3.903,3.8951,3.8509,3.8068
19.56630556,-99.21280556,3.6917,3.7479,3.75,3.7469,3.7743,3.7142,3.5768,3.6896,3.6277,3.6447,3.682,3.6907,3.6595,3.4816,3.6262
19.50204167,-99.12666667,3.6109,3.7334,3.7331,3.7228,3.687,3.7781,3.7658,3.76,3.6971,3.6589,3.6995,3.8073,3.7024,3.67,3.6898
19.26717122,-99.00610007,3.4007,3.4452,3.386,3.468,3.4004,3.4362,3.3911,3.2867,3.3798,3.3996,3.4204,3.4236,3.4202,3.3517,3.3518
19.422814,-99.09136,0,3.9505,4.0585,3.926,4.2944,4.09,0,3.9502,4.006,4.1503,4.2306,3.8294,0,0,3.9914
19.45413889,-99.20716667,3.5774,3.685,3.61,3.5832,3.6837,3.5573,3.37,3.5852,3.5479,3.522,3.4864,3.6192,3.5115,3.4132,3.5849
19.53686111,-99.24038889,3.745,3.709,3.7412,3.7403,3.7701,3.8219,3.734,3.6558,3.5817,3.6551,3.6329,3.741,3.7107,3.6217,3.6546
19.392613,-99.202147,4.4986,4.9969,4.8701,4.2796,4.1922,0,0,4.2821,3.8935,4.2412,4.2416,4.21,0,0,4.5513
19.41447222,-99.229,4.0991,4.0833,4.1557,4.0823,4.1267,4.1035,4.0727,4.0741,3.8571,3.9279,3.963,4.0484,3.5991,3.6142,3.9088
19.370556,-99.158889,4.225,4.2044,4.1363,4.1355,4.1356,4.1575,3.9932,4.242,4.1152,4.101,4.0934,4.1558,4.1848,3.9538,4.1465
19.45788043,-99.16697483,3.9012,3.9202,3.9461,3.9488,4.039,3.8558,3.646,3.8908,3.9287,3.9027,3.8904,3.9499,3.7848,3.7481,3.9474
19.4717,-99.1403,3.8066,3.8106,3.8314,3.8588,3.8778,3.8522,3.9246,3.8119,3.7743,3.7433,3.7648,3.8414,3.79,3.7709,3.7608
19.3691,-99.1773,3.692,3.679,3.662,3.6603,3.7539,3.6571,3.6278,3.7731,3.6417,3.5587,3.6207,3.6702,3.7651,3.5402,3.66
19.413611,-99.011111,3.1207,3.181,3.2072,3.1431,3.1004,2.9348,2.9397,3.0359,3.0335,3.1656,3.1652,3.2502,3.1342,3.0228,3.2772
